X,Y,OBJECTID,STOPID,STOPCODE,STOPNAME,STOPDESC,LOCATIONTYPE,STOPLAT,STOPLON,PARENTSTATION,MODE
174.709850000141472,-36.81651194318836,1749175,4118,4118,106 Chelsea View Dr,,Stop,-36.81651194,174.70985,41212,School Bus
174.711870000119291,-36.818886110517937,1749176,4120,4120,132 Chelsea View Dr,,Stop,-36.81888611,174.71187,41209,School Bus
174.677172222546716,-36.717354443828633,1749177,4147,4147,Dairy Flat Hwy by Hobson Rd,,Stop,-36.71735444,174.67717222,41648,School Bus
174.742149999909316,-36.694448888399862,1749178,4189,4189,65 Glenvar Rd,,Stop,-36.69444889,174.74215,49614,School Bus
174.742730000294046,-36.761550832195873,1749179,4219,4219,Becroft Dr opp Kennedy Ave,,Stop,-36.76155083,174.74273,41516,School Bus
174.669213332963238,-36.642328332533509,1749180,4233,4233,East Coast Rd near Spur Rd,,Stop,-36.64232833,174.66921333,41825,School Bus
174.699398611554642,-36.68260166610041,1749181,4235,4235,1401 East Coast Rd,,Stop,-36.68260167,174.69939861,41824,School Bus
174.696389166804352,-36.730590832263978,1749182,4241,4241,Albany Senior High School Bus Bay,,Stop,-36.73059083,174.69638917,41500,School Bus
174.722840000264654,-36.724533055088749,1749183,4247,4247,Spencer Rd,,Stop,-36.72453306,174.72284,41819,School Bus
174.747590000503266,-36.74777194323616,1749184,4255,4255,Hail and Ride Kowhai Rd,,Stop,-36.74777194,174.74759,41395,School Bus
174.753130000280493,-36.744210832083176,1749185,4257,4257,Hail and Ride Kowhai Rd,,Stop,-36.74421083,174.75313,41394,School Bus
174.752440833241536,-36.783161388345171,1749186,4261,4261,Shakespear Rd Ext by Westlake Girls,,Stop,-36.78316139,174.75244083,41111,School Bus
174.709919999834938,-36.794303054356895,1749187,4262,4262,78 Eskdale Rd,,Stop,-36.79430306,174.70992,41239,School Bus
174.715490000346477,-36.797764999270768,1749188,4264,4264,Eskdale Rd opp Hobby Ave,,Stop,-36.797765,174.71549,41240,School Bus
174.668915555637142,-36.650339998681048,1749189,4268,4268,East Coast Rd near Wilks Rd,,Stop,-36.65034,174.66891556,61108,School Bus
174.725459999524844,-36.700361943200456,1749190,4294,4294,78 Fitzwilliam Dr,,Stop,-36.70036194,174.72546,41611,School Bus
174.75018750016784,-36.778497499104056,1749191,4297,4297,11 Forrest Hill Rd,,Stop,-36.7784975,174.7501875,41347,School Bus
174.749969722416239,-36.777917499089853,1749192,4298,4298,28 Forrest Hill Rd,,Stop,-36.7779175,174.74996972,41347,School Bus
174.718819999628295,-36.761586943738997,1749193,4309,4309,25 Goldfinch Rise,,Stop,-36.76158694,174.71882,41429,School Bus
174.719591666754866,-36.761699443106366,1749194,4318,4318,40 Goldfinch Rise,,Stop,-36.76169944,174.71959167,41429,School Bus
174.704250000246162,-36.794149999502636,1749195,4404,4404,34 Eskdale Rd,,Stop,-36.79415,174.70425,41235,School Bus
174.68471000032801,-36.754507221529714,1749196,4410,4410,206 Schnapper Rock Rd Hail and Ride,,Stop,-36.75450722,174.68471,41452,School Bus
174.68124000012412,-36.761411110509883,1749197,4412,4412,90 Kittiwake Dr Hail and Ride,,Stop,-36.76141111,174.68124,41455,School Bus
174.683309999890866,-36.752248055034549,1749198,4414,4414,56 Aberley Rd Hail and Ride,,Stop,-36.75224806,174.68331,41453,School Bus
174.691100000250771,-36.756361109963088,1749199,4416,4416,100 Schnapper Rock Rd Hail and Ride,,Stop,-36.75636111,174.6911,41451,School Bus
174.722679999834526,-36.799396943920485,1749200,4417,4417,Eskdale Rd (on request),,Stop,-36.79939694,174.72268,41249,School Bus
174.695545277835805,-36.759630276642049,1749201,4418,4418,Opp 25 Kyle Rd Hail and Ride,,Stop,-36.75963028,174.69554528,49616,School Bus
174.754929999711294,-36.759944998845789,1749202,4419,4419,Kenmure Ave,,Stop,-36.759945,174.75493,49515,School Bus
174.727860000320192,-36.714239999188322,1749203,4420,4420,Northcross Intermediate Bus Bay,,Stop,-36.71424,174.72786,41593,School Bus
174.754840000548512,-36.78716583285324,1749204,4422,4422,Takapuna Intermediate Bus Bay,,Stop,-36.78716583,174.75484,41127,School Bus
174.6912299999818,-36.756368054627714,1749205,4425,4425,117 Schnapper Rock Rd Hail and Ride,,Stop,-36.75636806,174.69123,41451,School Bus
174.736449999513411,-36.737767221417727,1749206,4426,4426,Rangitoto College Bus Bay,,Stop,-36.73776722,174.73645,41585,School Bus
174.733482777992776,-36.809548332445694,1749207,4428,4428,Northcote College Bus Bay,,Stop,-36.80954833,174.73348278,41838,School Bus
174.751579999548937,-36.760351943734626,1749208,4429,4429,Ravenwood Dr,,Stop,-36.76035194,174.75158,49516,School Bus
174.697469999674468,-36.757486110214309,1749209,4431,4431,19 Kyle Rd Hail and Ride,,Stop,-36.75748611,174.69747,41456,School Bus
174.691091111490636,-36.736827499269516,1749210,4432,4432,Albany Primary School Bus Bay,,Stop,-36.7368275,174.69109111,41497,School Bus
174.693350000291872,-36.75075499864564,1749211,4433,4433,3 Oakway Dr Hail and Ride,,Stop,-36.750755,174.69335,41454,School Bus
174.790760277677407,-36.804392498978331,1749212,4434,4434,Winscombe St near Takapuna Grammar,,Stop,-36.8043925,174.79076028,41066,School Bus
174.695499999918127,-36.754181943688117,1749213,4435,4435,79 Schnapper Rock Rd Hail and Ride,,Stop,-36.75418194,174.6955,41450,School Bus
174.759819999775459,-36.79200499922262,1749214,4436,4436,Rosmini and St Josephs Bus Bay,,Stop,-36.792005,174.75982,49621,School Bus
174.74481083310792,-36.734679721117956,1749215,4437,4437,Murrays Bay Intermediate Bus Bay,,Stop,-36.73467972,174.74481083,41524,School Bus
174.754515833165556,-36.762767776636345,1749216,4439,4439,13 Richards Ave,,Stop,-36.76276778,174.75451583,41354,School Bus
174.70104999958582,-36.799339165838376,1749217,4440,4440,Birkenhead College Carpark,,Stop,-36.79933917,174.70105,49504,School Bus
174.679699999433637,-36.728556109802952,1749218,4441,4441,The Avenue near Hobson Rd,,Stop,-36.72855611,174.6797,41647,School Bus
174.732124722165139,-36.779731388430804,1749219,4445,4445,Glenfield Intermediate Bus Bay,,Stop,-36.77973139,174.73212472,41301,School Bus
174.744949999758774,-36.79906305466497,1749220,4447,4447,Northcote Intermediate Bus Bay,,Stop,-36.79906306,174.74495,41151,School Bus
174.709610000506672,-36.811873888039038,1749221,4449,4449,13 Balmain Rd,,Stop,-36.81187389,174.70961,41200,School Bus
174.691830000388279,-36.751158054393166,1749222,4450,4450,18 Oakway Dr Hail and Ride,,Stop,-36.75115806,174.69183,49620,School Bus
174.708020000431361,-36.814811110509233,1749223,4451,4451,49 Balmain Rd,,Stop,-36.81481111,174.70802,41199,School Bus
174.74665527765768,-36.745316387556471,1749224,4460,4460,Mairangi Bay Primary School,,Stop,-36.74531639,174.74665528,49519,School Bus
174.738123610655208,-36.691307221437363,1749225,4486,4486,Long Bay College Bus Bay,,Stop,-36.69130722,174.73812361,41620,School Bus
174.757375833468586,-36.778269998663895,1749226,4498,4498,Carmel College Bus Bay,,Stop,-36.77827,174.75737583,41107,School Bus
174.707080000365096,-36.693376109992556,1749227,4506,4506,Opp 1245 East Coast Rd,,Stop,-36.69337611,174.70708,41823,School Bus
174.687210833563057,-36.675987498843376,1749228,4507,4507,1541 East Coast Rd,,Stop,-36.6759875,174.68721083,49627,School Bus
174.707261110863868,-36.693449720960274,1749229,4513,4513,1245 East Coast Rd,,Stop,-36.69344972,174.70726111,41823,School Bus
174.698509999760574,-36.605501110079246,1749230,4515,4515,7 Bay St,,Stop,-36.60550111,174.69851,41722,School Bus
174.755516666325718,-36.63668110986945,1749231,4519,4519,Whangaparaoa Primary School,,Stop,-36.63668111,174.75551667,41813,School Bus
174.800690278022586,-36.610754443238221,1749232,4525,4525,Gulf Harbour School Bus Bay,,Stop,-36.61075444,174.80069028,41801,School Bus
174.727356111346722,-36.624023610438222,1749233,4527,4527,Opp Stanmore Bay Primary,,Stop,-36.62402361,174.72735611,41743,School Bus
174.698660000465964,-36.605508054805284,1749234,4528,4528,10 Bay St,,Stop,-36.60550806,174.69866,41722,School Bus
174.679033333146776,-36.601564721422847,1749235,4552,4552,Opp 189 Millwater Parkway,,Stop,-36.60156472,174.67903333,61133,School Bus
174.67455805586215,-36.598054999035661,1749236,4554,4554,Opp 259 Millwater Parkway,,Stop,-36.598055,174.67455806,61127,School Bus
174.678911111128883,-36.601868054448239,1749237,4559,4559,187 Millwater Parkway,,Stop,-36.60186806,174.67891111,61133,School Bus
174.673966944495248,-36.598003888058514,1749238,4561,4561,273 Millwater Parkway,,Stop,-36.59800389,174.67396694,61127,School Bus
174.731280555993294,-36.628581388258361,1749239,4651,4651,575 Whangaparaoa Rd,,Stop,-36.62858139,174.73128056,61129,School Bus
174.748022222253979,-36.634891109933484,1749240,4728,4728,2 Stanmore Bay Rd,,Stop,-36.63489111,174.74802222,49538,School Bus
174.73948000046272,-36.630301943938292,1749241,4737,4737,19 Kauri Rd,,Stop,-36.63030194,174.73948,41767,School Bus
174.735449444095536,-36.630780276557161,1749242,4761,4761,1 Totara Rd,,Stop,-36.63078028,174.73544944,49605,School Bus
174.738799999585467,-36.627319999531018,1749243,4763,4763,55 Kauri Rd,,Stop,-36.62732,174.7388,41766,School Bus
174.692200000343888,-36.579158054944351,1749244,4790,4790,442 Hibiscus Coast Hwy,,Stop,-36.57915806,174.6922,41688,School Bus
174.693819999564738,-36.582971943462297,1749245,4792,4792,398 Hibiscus Coast Hwy,,Stop,-36.58297194,174.69382,41686,School Bus
174.692260000163401,-36.579039999476201,1749246,4803,4803,423 Hibiscus Coast Hwy,,Stop,-36.57904,174.69226,41688,School Bus
174.69181999987876,-36.586599999359883,1749247,4804,4804,Opp 101 Centreway Rd,,Stop,-36.5866,174.69182,49526,School Bus
174.696010833466119,-36.585803332871301,1749248,4805,4805,315 Hibiscus Coast Hwy,,Stop,-36.58580333,174.69601083,41685,School Bus
174.689891666290578,-36.591357221389785,1749249,4812,4812,Opp 77 Riverside Rd,,Stop,-36.59135722,174.68989167,41701,School Bus
174.687100000459594,-36.587531110270653,1749250,4816,4816,10 Hatton Rd,,Stop,-36.58753111,174.6871,41710,School Bus
174.687169999603043,-36.587521109804271,1749251,4833,4833,9 Hatton Rd,,Stop,-36.58752111,174.68717,41710,School Bus
174.686550000305289,-36.675164166144739,1749252,4918,4918,East Coast Rd near Bawden Rd,,Stop,-36.67516417,174.68655,41831,School Bus
174.669464721768804,-36.641432777155302,1749253,4920,4920,East Coast Rd opp Spur Rd,,Stop,-36.64143278,174.66946472,41825,School Bus
174.701719999483856,-36.610424999399811,1749254,4922,4922,140 Red Beach Rd,,Stop,-36.610425,174.70172,41716,School Bus
174.745943333010786,-36.633014165696089,1749255,4924,4924,Whangaparaoa College Bus Stop,,Stop,-36.63301417,174.74594333,41752,School Bus
174.680705833279433,-36.605350276440994,1749256,4930,4930,Kingsway School Bus Bay,,Stop,-36.60535028,174.68070583,49612,School Bus
174.727649999467474,-36.624138609994233,1749257,4932,4932,Outside Stanmore Bay Primary,,Stop,-36.62413861,174.72765,41743,School Bus
174.679158889153513,-36.585836110404777,1749258,4934,4934,Orewa Primary Bus Bay,,Stop,-36.58583611,174.67915889,41711,School Bus
174.654050000410535,-36.926790276843576,1749259,5018,5018,6 Kaurilands Rd,,Stop,-36.92679028,174.65405,21348,School Bus
174.651880000241761,-36.925480276881579,1749260,5020,5020,46 Kaurilands Rd,,Stop,-36.92548028,174.65188,61156,School Bus
174.659760000317192,-36.945366387893579,1749261,5119,5119,5 Tanekaha Rd,,Stop,-36.94536639,174.65976,21398,School Bus
174.660130000278656,-36.94726222140104,1749262,5121,5121,33 Tanekaha Rd,,Stop,-36.94726222,174.66013,21397,School Bus
174.660640000171924,-36.947497221068701,1749263,5124,5124,22 Tanekaha Rd,,Stop,-36.94749722,174.66064,21397,School Bus
174.663170000492414,-36.949720277102301,1749264,5126,5126,Tanekaha Rd near Miha Rd,,Stop,-36.94972028,174.66317,21396,School Bus
174.656139999467484,-36.939988054620351,1749265,5152,5152,114 Park Rd,,Stop,-36.93998806,174.65614,21392,School Bus
174.68205999986327,-36.924216109850178,1749266,5200,5200,168 Astley Ave,,Stop,-36.92421611,174.68206,21452,School Bus
174.682110000014802,-36.923034165789218,1749267,5202,5202,150 Astley Ave,,Stop,-36.92303417,174.68211,21453,School Bus
174.682830000249993,-36.920860276829423,1749268,5204,5204,124 Astley Ave,,Stop,-36.92086028,174.68283,21454,School Bus
174.683820000083131,-36.918492220880935,1749269,5206,5206,96 Astley Ave,,Stop,-36.91849222,174.68382,21455,School Bus
174.684379999656215,-36.917158054539051,1749270,5208,5208,76 Astley Ave,,Stop,-36.91715806,174.68438,21809,School Bus
174.654910000130627,-36.938177221466177,1749271,5223,5223,447 Titirangi Rd,,Stop,-36.93817722,174.65491,21814,School Bus
174.675730000389706,-36.926586110584296,1749272,5244,5244,124 Golf Rd,,Stop,-36.92658611,174.67573,21449,School Bus
174.678130000379383,-36.926432221516095,1749273,5246,5246,92 Golf Rd,,Stop,-36.92643222,174.67813,21450,School Bus
174.680209999671888,-36.926011110531839,1749274,5248,5248,60 Golf Rd,,Stop,-36.92601111,174.68021,21451,School Bus
174.669597222237513,-36.932353887927789,1749275,5255,5255,Green Bay High School,,Stop,-36.93235389,174.66959722,21811,School Bus
174.644030000111769,-36.893895276519032,1749276,5297,5297,171 View Rd,,Stop,-36.89389528,174.64403,21276,School Bus
174.585540000090987,-36.920100276467743,1749277,5313,5313,276 Forest Hill Rd,,Stop,-36.92010028,174.58554,21244,School Bus
174.582717222668521,-36.925553610582554,1749278,5314,5314,324 Forest Hill Rd,,Stop,-36.92555361,174.58271722,21243,School Bus
174.588179999725128,-36.917717498818803,1749279,5315,5315,253 Forest Hill Rd,,Stop,-36.9177175,174.58818,21245,School Bus
174.602030000059358,-36.914832499139173,1749280,5316,5316,208 Forest Hill Rd,,Stop,-36.9148325,174.60203,21240,School Bus
174.601839999958798,-36.914907221761787,1749281,5317,5317,215 Forest Hill Rd,,Stop,-36.91490722,174.60184,21240,School Bus
174.605199999809798,-36.91319833287529,1749282,5318,5318,198 Forest Hill Rd,,Stop,-36.91319833,174.6052,21564,School Bus
174.609130000129369,-36.90949833256186,1749283,5320,5320,170 Forest Hill Rd,,Stop,-36.90949833,174.60913,21561,School Bus
174.606660000458817,-36.91188749936606,1749284,5321,5321,191 Forest Hill Rd,,Stop,-36.9118875,174.60666,21562,School Bus
174.610799999503314,-36.905209443441038,1749285,5322,5322,Opp 147 Forest Hill Rd,,Stop,-36.90520944,174.6108,21239,School Bus
174.612626666363269,-36.903476666177156,1749286,5324,5324,126 Forest Hill Rd,,Stop,-36.90347667,174.61262667,21560,School Bus
174.608879999517427,-36.90918638767485,1749287,5325,5325,185 Forest Hill Rd,,Stop,-36.90918639,174.60888,21561,School Bus
174.614979999468602,-36.900577498805241,1749288,5326,5326,Opp 79 Forest Hill Rd,,Stop,-36.9005775,174.61498,21238,School Bus
174.612550000253776,-36.90323638754132,1749289,5329,5329,119 Forest Hill Rd,,Stop,-36.90323639,174.61255,21560,School Bus
174.644159999482838,-36.893839166195107,1749290,5356,5356,160 View Rd,,Stop,-36.89383917,174.64416,21276,School Bus
174.6399699994831,-36.90876527714213,1749291,5431,5431,367 West Coast Rd,,Stop,-36.90876528,174.63997,21323,School Bus
174.637483888811516,-36.908992221447249,1749292,5433,5433,391 West Coast Rd,,Stop,-36.90899222,174.63748389,21322,School Bus
174.624620000420919,-36.90949722108968,1749293,5441,5441,515 West Coast Rd,,Stop,-36.90949722,174.62462,21566,School Bus
174.62075999975869,-36.911926388115376,1749294,5443,5443,551 West Coast Rd,,Stop,-36.91192639,174.62076,21260,School Bus
174.62052444486838,-36.912212498841058,1749295,5445,5445,Opp 553 West Coast Rd,,Stop,-36.9122125,174.62052444,21260,School Bus
174.615000000107358,-36.915708332396491,1749296,5447,5447,621 West Coast Rd,,Stop,-36.91570833,174.615,21259,School Bus
174.611380000419956,-36.91909833247189,1749297,5449,5449,647 West Coast Rd,,Stop,-36.91909833,174.61138,21258,School Bus
174.607930000199815,-36.918519443889807,1749298,5451,5451,671 West Coast Rd,,Stop,-36.91851944,174.60793,21257,School Bus
174.602540000217545,-36.922368332357195,1749299,5453,5453,727 West Coast Rd,,Stop,-36.92236833,174.60254,21254,School Bus
174.599749999588539,-36.923771387625365,1749300,5455,5455,757 West Coast Rd,,Stop,-36.92377139,174.59975,21252,School Bus
174.656330000074632,-36.912135277088638,1749301,5456,5456,86 West Coast Rd,,Stop,-36.91213528,174.65633,21362,School Bus
174.598145277992614,-36.925702221308967,1749302,5457,5457,West Coast Rd opp Kauri Loop Rd,,Stop,-36.92570222,174.59814528,21251,School Bus
174.594366111549448,-36.928396943318539,1749303,5459,5459,813 West Coast Rd,,Stop,-36.92839694,174.59436611,21249,School Bus
174.639819999725546,-36.908894165821472,1749304,5460,5460,368 West Coast Rd,,Stop,-36.90889417,174.63982,21323,School Bus
174.592752499626073,-36.930451665363996,1749305,5461,5461,835 West Coast Rd,,Stop,-36.93045167,174.5927525,21248,School Bus
174.636400000284425,-36.909244165916391,1749306,5462,5462,396 West Coast Rd,,Stop,-36.90924417,174.6364,21819,School Bus
174.589469999647719,-36.93213638805527,1749307,5463,5463,857 West Coast Rd,,Stop,-36.93213639,174.58947,21247,School Bus
174.583549999915931,-36.931053332422799,1749308,5465,5465,893 West Coast Rd,,Stop,-36.93105333,174.58355,21242,School Bus
174.627289999906253,-36.90850027693844,1749309,5468,5468,478 West Coast Rd,,Stop,-36.90850028,174.62729,21261,School Bus
174.624570000037011,-36.909605277085795,1749310,5470,5470,508 West Coast Rd,,Stop,-36.90960528,174.62457,21566,School Bus
174.617403333065653,-36.913383332034726,1749311,5472,5472,558 West Coast Rd,,Stop,-36.91338333,174.61740333,21565,School Bus
174.614188333189617,-36.917108332456948,1749312,5474,5474,596 West Coast Rd,,Stop,-36.91710833,174.61418833,21828,School Bus
174.607673332810975,-36.918638332680104,1749313,5476,5476,646 West Coast Rd,,Stop,-36.91863833,174.60767333,21257,School Bus
174.60244000038881,-36.922478332035176,1749314,5480,5480,Opp 727 West Coast Rd,,Stop,-36.92247833,174.60244,21254,School Bus
174.59956749954128,-36.924107776612132,1749315,5482,5482,714 West Coast Rd,,Stop,-36.92410778,174.5995675,21252,School Bus
174.598210000300753,-36.92582222121284,1749316,5484,5484,734 West Coast Rd,,Stop,-36.92582222,174.59821,21251,School Bus
174.594250000183138,-36.928693332078794,1749317,5486,5486,776 West Coast Rd,,Stop,-36.92869333,174.59425,21249,School Bus
174.592500000322332,-36.930720554242669,1749318,5488,5488,806 West Coast Rd,,Stop,-36.93072056,174.5925,21248,School Bus
174.589639999631203,-36.932178332079694,1749319,5490,5490,834 West Coast Rd,,Stop,-36.93217833,174.58964,21247,School Bus
174.58301000039441,-36.931232499346443,1749320,5492,5492,884 West Coast Rd,,Stop,-36.9312325,174.58301,21242,School Bus
174.649370000355447,-36.923690276965544,1749321,5498,5498,76 Kaurilands Rd,,Stop,-36.92369028,174.64937,21346,School Bus
174.6492555553844,-36.919651109799055,1749322,5502,5502,2 Glengarry Rd,,Stop,-36.91965111,174.64925556,21467,School Bus
174.650769999448158,-36.895900276636709,1749323,5544,5544,34 Hepburn Rd,,Stop,-36.89590028,174.65077,21290,School Bus
174.65313999975271,-36.892384165946062,1749324,5552,5552,16 Phelps Pl,,Stop,-36.89238417,174.65314,21287,School Bus
174.612180000393749,-36.830987221110703,1749325,5569,5569,75 Royal Rd,,Stop,-36.83098722,174.61218,21543,School Bus
174.621870000022597,-36.833102221334819,1749326,5573,5573,173 Royal Rd,,Stop,-36.83310222,174.62187,21033,School Bus
174.625239999544249,-36.833510276739702,1749327,5575,5575,211 Royal Rd,,Stop,-36.83351028,174.62524,21544,School Bus
174.627289999857851,-36.832659443479507,1749328,5577,5577,235 Royal Rd,,Stop,-36.83265944,174.62729,21025,School Bus
174.630600000275109,-36.831941388166598,1749329,5579,5579,267 Royal Rd,,Stop,-36.83194139,174.6306,21026,School Bus
174.609000000083483,-36.844600277137268,1749330,5624,5624,194 Waimumu Rd,,Stop,-36.84460028,174.609,21057,School Bus
174.607256111427546,-36.836232221238518,1749331,5634,5634,38A Triangle Rd,,Stop,-36.83623222,174.60725611,21044,School Bus
174.603929999731918,-36.835087499011031,1749332,5636,5636,12 Triangle Rd,,Stop,-36.8350875,174.60393,21842,School Bus
174.624079999782879,-36.826300276977435,1749333,5639,5639,Opp 78 Moire Rd,,Stop,-36.82630028,174.62408,21540,School Bus
174.624880000498393,-36.823755276691607,1749334,5641,5641,99 Moire Rd,,Stop,-36.82375528,174.62488,21529,School Bus
174.621850000283018,-36.83121916571011,1749335,5642,5642,24 Moire Rd,,Stop,-36.83121917,174.62185,21844,School Bus
174.623849999545797,-36.826510277281088,1749336,5644,5644,76 Moire Rd,,Stop,-36.82651028,174.62385,21540,School Bus
174.624789999449604,-36.823639166015347,1749337,5646,5646,100 Moire Rd,,Stop,-36.82363917,174.62479,21529,School Bus
174.62893000011627,-36.81788916612836,1749338,5661,5661,37 Luckens Rd,,Stop,-36.81788917,174.62893,21525,School Bus
174.628339999702263,-36.81705027727017,1749339,5663,5663,25 Luckens Rd,,Stop,-36.81705028,174.62834,21524,School Bus
174.627259999713175,-36.815544443480015,1749340,5665,5665,1 Luckens Rd,,Stop,-36.81554444,174.62726,21539,School Bus
174.62086999987477,-36.868934443389207,1749341,5783,5783,31 Rathgar Rd,,Stop,-36.86893444,174.62087,21126,School Bus
174.62195999972576,-36.860887220969204,1749342,5787,5787,145 Rathgar Rd,,Stop,-36.86088722,174.62196,21108,School Bus
174.622370000028212,-36.857852221752374,1749343,5789,5789,185 Rathgar Rd,,Stop,-36.85785222,174.62237,21107,School Bus
174.621948611232824,-36.860346665576515,1749344,5802,5802,152 Rathgar Rd,,Stop,-36.86034667,174.62194861,21108,School Bus
174.6223177780941,-36.857482221471678,1749345,5804,5804,188 Rathgar Rd,,Stop,-36.85748222,174.62231778,21107,School Bus
174.643920000445121,-36.782580277300404,1749346,5840,5840,Opp 145 Kauri Rd,,Stop,-36.78258028,174.64392,21505,School Bus
174.593220000066111,-36.917020276954595,1749347,5890,5890,Opp 235 Forest Hill Rd,,Stop,-36.91702028,174.59322,21246,School Bus
174.594140000241424,-36.916880554691701,1749348,5899,5899,231 Forest Hill Rd,,Stop,-36.91688056,174.59414,21246,School Bus
174.581343889295653,-36.930354165492638,1749349,5940,5940,362 Forest Hill Rd,,Stop,-36.93035417,174.58134389,21801,School Bus
174.638779999459757,-36.810455276966344,1749350,5943,5943,37 Marina View Dr,,Stop,-36.81045528,174.63878,21515,School Bus
174.624110000076456,-36.827750276535923,1749351,5945,5945,Opp 90 Granville Dr,,Stop,-36.82775028,174.62411,21541,School Bus
174.659840000516255,-36.945374165802228,1749352,5947,5947,6 Tanekaha Rd,,Stop,-36.94537417,174.65984,21398,School Bus
174.621221110873506,-36.913416665636788,1749353,5951,5951,Shaw Rd outside Oratia Primary,,Stop,-36.91341667,174.62122111,21863,School Bus
174.604470000063401,-36.920978332071144,1749354,5958,5958,680 West Coast Rd,,Stop,-36.92097833,174.60447,21255,School Bus
174.646960000117758,-36.85061638821103,1749355,5960,5960,Kotuku St outside Rutherford College,,Stop,-36.85061639,174.64696,21569,School Bus
174.693630833587633,-36.919102221433718,1749356,5987,5987,105 Bolton St,,Stop,-36.91910222,174.69363083,11727,School Bus
174.68907000037413,-36.89058611056641,1749357,5988,5988,Avondale College Bus Bay,,Stop,-36.89058611,174.68907,11152,School Bus
174.604599999696177,-36.920688332053572,1749358,5989,5989,Opp 676 West Coast Rd,,Stop,-36.92068833,174.6046,21255,School Bus
174.622979999461506,-36.86672027726329,1749359,5992,5992,Liston College Loop,,Stop,-36.86672028,174.62298,21557,School Bus
174.616241944013296,-36.793176665810286,1749360,5993,5993,50 Brigham Creek Rd,,Stop,-36.79317667,174.61624194,21499,School Bus
174.925259999661449,-36.91778916586393,1749361,6027,6027,25 Orangewood Dr,,Stop,-36.91778917,174.92526,31687,School Bus
174.894110000469794,-36.982605277017072,1749362,6091,6091,127 Boundary Rd,,Stop,-36.98260528,174.89411,31816,School Bus
174.889160000320544,-36.916011387626689,1749363,6098,6098,90 Gossamer Dr,,Stop,-36.91601139,174.88916,31875,School Bus
174.888469999655598,-36.917330276555106,1749364,6099,6099,Opp 112 Gossamer Dr,,Stop,-36.91733028,174.88847,31850,School Bus
174.88771999968202,-36.921147221529111,1749365,6100,6100,156 Gossamer Dr,,Stop,-36.92114722,174.88772,31851,School Bus
174.887769999850548,-36.920452221030637,1749366,6101,6101,143 Gossamer Dr,,Stop,-36.92045222,174.88777,31851,School Bus
174.886020000260942,-36.92283527667454,1749367,6102,6102,170 Gossamer Dr,,Stop,-36.92283528,174.88602,31852,School Bus
174.885830000466058,-36.92284749937977,1749368,6103,6103,Opp 170 Gossamer Dr,,Stop,-36.9228475,174.88583,31852,School Bus
174.898890000269347,-36.912424443245094,1749369,6104,6104,14 Hope Farm Ave,,Stop,-36.91242444,174.89889,31923,School Bus
174.864209999918785,-37.022432499459434,1749370,6120,6120,352 Roscommon Rd,,Stop,-37.0224325,174.86421,51187,School Bus
174.860260000009248,-37.028323609864955,1749371,6124,6124,66 Burundi Ave,,Stop,-37.02832361,174.86026,51168,School Bus
174.922439999546157,-36.926835277291353,1749372,6144,6144,26 Kilkenny Dr,,Stop,-36.92683528,174.92244,31883,School Bus
174.900830278168883,-36.924090832014151,1749373,6167,6167,41 Burswood Dr,,Stop,-36.92409083,174.90083028,31755,School Bus
174.89801138920339,-36.921641388354246,1749374,6169,6169,89 Burswood Dr,,Stop,-36.92164139,174.89801139,31756,School Bus
174.894070000086742,-36.92029722152931,1749375,6171,6171,147 Burswood Dr,,Stop,-36.92029722,174.89407,31757,School Bus
174.89455888863975,-36.92587527655558,1749376,6173,6173,Burswood Dr near Ti Rakau Dr,,Stop,-36.92587528,174.89455889,31759,School Bus
174.915669999742391,-36.905476388426905,1749377,6218,6218,34 Lexington Dr,,Stop,-36.90547639,174.91567,31662,School Bus
174.908843611504921,-36.919905554520703,1749378,6237,6237,43 Golfland Dr,,Stop,-36.91990556,174.90884361,31698,School Bus
174.908730000153213,-36.925536387744579,1749379,6239,6239,Opp 110 Golfland Dr,,Stop,-36.92553639,174.90873,31697,School Bus
174.924021944613997,-36.907261943748729,1749380,6241,6241,Opp 18 Kyeemagh St,,Stop,-36.90726194,174.92402194,31653,School Bus
174.93831500048617,-36.904291110273299,1749381,6274,6274,Opp 53 Paparoa Rd,,Stop,-36.90429111,174.938315,31716,School Bus
174.88923166625662,-36.953986110185831,1749382,6349,6349,Opp 14 Johnstones Rd,,Stop,-36.95398611,174.88923167,31785,School Bus
174.869659999839257,-36.958046387568054,1749383,6390,6390,96 Bairds Rd,,Stop,-36.95804639,174.86966,31825,School Bus
174.870020000173014,-36.958184443317926,1749384,6407,6407,101 Bairds Rd,,Stop,-36.95818444,174.87002,31825,School Bus
174.843080000172961,-36.986869443927162,1749385,6456,6456,104 Hillside Rd,,Stop,-36.98686944,174.84308,51281,School Bus
174.846953611637446,-36.989747499133422,1749386,6458,6458,2 Gifford Rd,,Stop,-36.9897475,174.84695361,51279,School Bus
174.843650000125876,-36.989960554870237,1749387,6460,6460,Opp 29 Gifford Rd,,Stop,-36.98996056,174.84365,51280,School Bus
174.84302000018252,-36.986807499114015,1749388,6471,6471,81 Hillside Rd,,Stop,-36.9868075,174.84302,51281,School Bus
174.843690000004273,-36.989896665653212,1749389,6475,6475,29 Gifford Rd,,Stop,-36.98989667,174.84369,51280,School Bus
